Comentario,Fecha,Estrellas,Nombre,Tipo Establecimiento,Tipo,Dirección,Coordenadas,Latitud,Longitud,Calificación,Fecha_numero
Muy limpio y cómodo,Hace 3 semanas,5 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,1,06/01/2024
"Bonito lugar, buen ambiente, variedad de tragos, buena limpieza, excelente música e iluminacion. Mi razon de las 3 estrellas es q como es clasico en los bares los propios trabajadores miran demasiado a las chicas con morbo y que los jaladores a veces permiten la entrada a personas sin cedula y en las batidas se clausura y perdemos el costo de nuestra entrada",Hace 5 años,3 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,0,06/24/2019
Excelente lugar.,Hace 3 semanas,5 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,1,06/01/2024
"Siempre tuve trato V.I.P, escuchaban mis peticiones, no hay un sitio en el que me haya sentido más cómodo y como en casa en toda la ZONA! Buen trato del encargado!",Hace 3 años,5 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,1,06/23/2021
"Excelente ambiente y excelentes bebidas! un poco caro, pero el jueves todo cuesta $1, si no tienen mucho dinero, vayan el jueves.",Hace 6 años,5 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,1,06/24/2018
Fue un buen lugar para festejar cumpleaños,Hace un año,5 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,1,06/23/2023
Excelente la atención la música buenos precios excelente para tener un momento de relax,Hace 5 años,5 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,1,06/24/2019
"Excelente lugar. Alta fiesta, buen ambiente, grandes personas",Hace 5 años,5 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,1,06/24/2019
"Excelente para una tarde entre amigos, un buen ambiente...",Hace 6 años,4 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,1,06/24/2018
Pobre atención ofrecen unos precios y cobran otros,Hace 6 años,1 estrella,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,-1,06/24/2018
"no me gusto mucho el ambiente, la música no era la mejor!",Hace 5 años,2 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,-1,06/24/2019
Un lugar para pasarla bien entre amigos!!,Hace 7 años,5 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,1,06/24/2017
El dj mezcla bien el ambiente es prendido :),Hace 7 años,4 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,1,06/24/2017
Buena musica y excelentes cocteles,Hace 7 años,5 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,1,06/24/2017
Buen día  para ir los jueves,Hace 6 años,4 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,1,06/24/2018
Buen bar y muy buen servicio,Hace 4 años,4 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,1,06/23/2020
Buen lugar para divertirse entre amigos.,Hace 7 años,3 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,0,06/24/2017
Promoción de cócteles a $1 jueves de noche,Hace 7 años,3 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,0,06/24/2017
Variedad de tragos y buen ambiente,Hace 6 años,4 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,1,06/24/2018
nunca se llena,Hace 8 años,3 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,0,06/24/2016
Excelente para las farras,Hace 6 años,5 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,1,06/24/2018
Un lugar super chevere,Hace 7 años,5 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,1,06/24/2017
Lugar para ir diversión con amigos,Hace 4 años,4 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,1,06/23/2020
agradable ambiente,Hace 7 años,3 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,0,06/24/2017
Lo máximo fulllll,Hace 8 años,5 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,1,06/24/2016
Genial,Hace 6 años,4 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,1,06/24/2018
Normal,Hace 5 años,2 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,-1,06/24/2019
Muy bueno para divertirse y quitar el estrés con amigos,hace 5 días,5 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,1,06/22/2024
"Si buscas un pub irlandés, este no es el lugar para ir. Se trata de una pequeña discoteca más que de un pub. Sólo abre de jueves a domingo de 18 a 20 horas. a 3 p. m. La música es excelente, hay un ambiente agradable y las bebidas son deliciosas. El personal es servicial y el lugar está muy limpio.",Hace 4 años,4 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,1,06/23/2020
¡¡Me encanta esto!!,Hace 7 años,5 estrellas,Lucky Charm Pub & Beer,Bar,Bar,"La, Joaquín Pinto E7-39, Quito 170143","('-0.2033415', '-78.4911748')",-0.2033415,-78.4911748,1,06/24/2017
"El lugar es muy bonito , excelente servicio,me encantó el sitio recomendado ☺️☺️",Hace 3 meses,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,03/24/2024
"Agradable ambiente, uno de los lugares donde las mejores papas fritas",Hace 5 años,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/24/2019
Excelente lugar y la comida muy rica recomendado,Hace 3 meses,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,03/24/2024
Bello lugar pata pasar la bien,Hace 3 semanas,4 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/01/2024
"Excelente lugar,muy bonito",Hace un mes,1 estrella,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,-1,05/23/2024
Excelente lugar único lo recomiendo,Hace una semana,2 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,-1,06/15/2024
"Excelente lugar para comer y beber algo, sus cervezas y papas son lo mejor",Hace un año,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/23/2023
"Maravillosa atención a los clientes, definitivamente volvería, a parte la música es súper buena.",Hace 10 meses,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,08/27/2023
Me gusto la atención yo no tomo mucha cerveza artesanal entonces el chico que nos atendió nos ayudó con una degustacion y tuvimos uno noche amena la comida también me gustó mucho mil puntos,Hace un año,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/23/2023
"Un lindo y excelente lugar, para compartir una bebida y comida con amigos.",Hace 10 meses,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,08/27/2023
Buenísimo me encanta la promoción de los VIERNES LOCOS con las Cervezas 🍺 😉,Hace 10 meses,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,08/27/2023
Sigue siendo como hace mucho siempre es un lindo lugar para tomarse unas cervezas después del trabajo,Hace un año,4 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/23/2023
"Me gustó mucho el lugar, ideal para pasar un momento ameno con amigos, buena música, buenos combos de cerveza, picaditas excelentes y todo a bajo costo",Hace 5 años,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/24/2019
"cosas como; buen rock alternativo, excelente atención, baños limpios sobretodo siempre con papel, la decoración y el precio razonable del combo d cerveza CLUB, hacen de una velada entre amigos algo inolvidable.",Hace 4 años,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/23/2020
Exelente,Hace un mes,1 estrella,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,-1,05/23/2024
#RaB es un gran lugar para beber bielas con espacio para fumadores. No excluyente el ambiente es relajado y hay buena buenas papas!,Hace 5 años,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/24/2019
Ambiente de lujo y un servicio espectacular,Hace 10 meses,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,08/27/2023
"Variedad de cervezas y muy frias, buena atención, buenas picadas y música agradable como el nombre del local",Hace 4 años,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/23/2020
Ambiente simpático para tomar una cerveza artesanal nacional,Hace 2 años,4 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/23/2022
"Buen servicio y el lugar es cómodo, además puedes elegir la música.",Hace 5 años,4 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/24/2019
"Como siempre todo excelente buen ambiente, buenos precios!!",Hace 2 años,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/23/2022
Deliciosa comida,Hace un mes,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,05/23/2024
"Muy buen lugar para estar con los amigos, con buena música rock, instrumental",Hace 4 años,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/23/2020
Un buen lugar para poder tomar y pasar u buen rato entre panas,Hace 4 años,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/23/2020
"Personal con alto nivel de servicio, ambiente agradable. Excelentes opciones de comida.",Hace 5 años,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/24/2019
"Excelente música y ambiente.
Uno de mis mejores bares en quito",Hace 4 años,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/23/2020
"Cerveza a buen precio, buena música, bien ubicado...........muy recomendable!",Hace 5 años,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/24/2019
Buen lugar para charlar y beber. Ambiente relajado,Hace 5 años,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/24/2019
"Amigos, buena atención, costos variados y asequibles y buen ambiente con buena música",Hace 5 años,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/24/2019
Excelente lugar para estar con los amigos disfrutando,Hace 3 años,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/23/2021
Excelente atención siempre! Un clásico en la Mariscal,Hace 2 años,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/23/2022
"Ambiente tranquilo para tomar cerveza nacional, la comida es algo cara.",Hace 5 años,4 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/24/2019
"Un gran bar para pasarla con amigos, buena música y buena atención",Hace 6 años,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/24/2018
Nada mal un poco más caro que la media pero aún así es pagable buen ambiente y servicio,Hace 4 años,4 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/23/2020
"Buen lugar para cervecear. Buena música, buena atención.",Hace 6 años,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/24/2018
"Buen lugar para pasar con amigos, tiene área de fumadores",Hace 5 años,4 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/24/2019
Muy tranquilo y muy comodo para compartir entre amigos :),Hace 3 años,4 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/23/2021
Eselente el. Ambiente,Hace 10 meses,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,08/27/2023
"Buena atención, buenos precios, ideal para pasarconamigos afterwork",Hace 4 años,4 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/23/2020
"Buena música, piden cédula o pasaporte a la entrada así que llevenla",Hace 5 años,4 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/24/2019
Un super lugar para pasarla bien con tus panas,Hace 4 años,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/23/2020
"Buena mudica, excelente ambiente",Hace 6 años,4 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/24/2018
Buen lugar pra pasar entre amigos,Hace 4 años,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/23/2020
Una buena plática con cervezas y picaditas agradables.,Hace 5 años,4 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/24/2019
Buena atención y ambiente,Hace 5 años,3 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,0,06/24/2019
La música es el mismo set cada vez que voy,Hace 5 años,3 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,0,06/24/2019
Exelente lugar,Hace 10 meses,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,08/27/2023
Buen lugar para una cerveza,Hace 5 años,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/24/2019
Siempre los mejores Combos con la mejor musica,Hace 5 años,5 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/24/2019
No ponen bachatas jajajaa,Hace 6 años,4 estrellas,Rock & Beef Resto-Bar,Bar,Bar restaurante,"Simón Bolívar, Quito 170524","('-0.2033644', '-78.4912418')",-0.2033644,-78.4912418,1,06/24/2018
